id,song,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
4iXTpwsitXpEeS9nojYVGb,Love Is Eternity,"Armin van Buuren, Agents Of Time, ORKID",0.528,0.963,8,-5.471,0,0.0544,0.0306,0.0264,0.114,0.13,125.964,audio_features,spotify:track:4iXTpwsitXpEeS9nojYVGb,https://api.spotify.com/v1/tracks/4iXTpwsitXpEeS9nojYVGb,https://api.spotify.com/v1/audio-analysis/4iXTpwsitXpEeS9nojYVGb,213452,4
4mumFsUDQXpQts1Y7Zjw5H,The Love I Lost (feat. Teddy Pendergrass),"Harold Melvin & The Blue Notes, Teddy Pendergrass",0.665,0.859,2,-4.532,1,0.0671,0.119,0.0,0.0769,0.639,123.387,audio_features,spotify:track:4mumFsUDQXpQts1Y7Zjw5H,https://api.spotify.com/v1/tracks/4mumFsUDQXpQts1Y7Zjw5H,https://api.spotify.com/v1/audio-analysis/4mumFsUDQXpQts1Y7Zjw5H,384613,4
6XcfKZvJio9Z0fQy11GnNX,broken,lovelytheband,0.666,0.728,7,-5.808,1,0.0419,0.00175,4.26e-06,0.0429,0.51,122.996,audio_features,spotify:track:6XcfKZvJio9Z0fQy11GnNX,https://api.spotify.com/v1/tracks/6XcfKZvJio9Z0fQy11GnNX,https://api.spotify.com/v1/audio-analysis/6XcfKZvJio9Z0fQy11GnNX,204878,4
7wuxoIozxMyvupQcb4Yh7P,Lover´s Lullaby,Lucas Collins,0.395,0.0286,7,-27.739,0,0.0447,0.992,0.909,0.104,0.126,112.3,audio_features,spotify:track:7wuxoIozxMyvupQcb4Yh7P,https://api.spotify.com/v1/tracks/7wuxoIozxMyvupQcb4Yh7P,https://api.spotify.com/v1/audio-analysis/7wuxoIozxMyvupQcb4Yh7P,183500,3
6jG2YzhxptolDzLHTGLt7S,Drunk in Love (feat. Jay-Z),"Beyoncé, JAY-Z",0.583,0.621,5,-6.902,0,0.0479,0.00972,0.00106,0.181,0.399,140.036,audio_features,spotify:track:6jG2YzhxptolDzLHTGLt7S,https://api.spotify.com/v1/tracks/6jG2YzhxptolDzLHTGLt7S,https://api.spotify.com/v1/audio-analysis/6jG2YzhxptolDzLHTGLt7S,323480,4
2oJH69cuNyWpCmZyTmvrEN,Dutty Love,"Don Omar, NATTI NATASHA",0.736,0.881,1,-3.339,1,0.0887,0.238,1.21e-05,0.11,0.916,89.998,audio_features,spotify:track:2oJH69cuNyWpCmZyTmvrEN,https://api.spotify.com/v1/tracks/2oJH69cuNyWpCmZyTmvrEN,https://api.spotify.com/v1/audio-analysis/2oJH69cuNyWpCmZyTmvrEN,285333,4
0AFDe9XA8JjerFSsnsP1K8,Lovely,"Lauren Babic, Seraphim",0.523,0.563,4,-8.398,0,0.0439,0.235,4.01e-06,0.0876,0.323,115.1,audio_features,spotify:track:0AFDe9XA8JjerFSsnsP1K8,https://api.spotify.com/v1/tracks/0AFDe9XA8JjerFSsnsP1K8,https://api.spotify.com/v1/audio-analysis/0AFDe9XA8JjerFSsnsP1K8,181043,4
5Gt6J5VXECbEGoOj1DuEKu,"LOVE, MONEY, FAME (feat. DJ Khaled)","SEVENTEEN, DJ Khaled",0.87,0.703,7,-4.371,1,0.0514,0.0412,0.0,0.0617,0.789,100.017,audio_features,spotify:track:5Gt6J5VXECbEGoOj1DuEKu,https://api.spotify.com/v1/tracks/5Gt6J5VXECbEGoOj1DuEKu,https://api.spotify.com/v1/audio-analysis/5Gt6J5VXECbEGoOj1DuEKu,186387,4
2yDWhOjZhKZ0XqPXyjNQhx,Lovesick,Alice Phoebe Lou,0.558,0.508,8,-8.398,1,0.0308,0.498,0.000467,0.154,0.512,155.782,audio_features,spotify:track:2yDWhOjZhKZ0XqPXyjNQhx,https://api.spotify.com/v1/tracks/2yDWhOjZhKZ0XqPXyjNQhx,https://api.spotify.com/v1/audio-analysis/2yDWhOjZhKZ0XqPXyjNQhx,253983,4
2kBfjUDQOmboQUOykPhaZg,Love Like This (En Vivo),Carin Leon,0.57,0.501,2,-5.149,1,0.0253,0.326,1.59e-05,0.371,0.331,135.061,audio_features,spotify:track:2kBfjUDQOmboQUOykPhaZg,https://api.spotify.com/v1/tracks/2kBfjUDQOmboQUOykPhaZg,https://api.spotify.com/v1/audio-analysis/2kBfjUDQOmboQUOykPhaZg,218358,4
2ajOfRsIVgVO4pmjeCPIzp,MY LOVE,"FloyyMenor, Lewis Somes",0.644,0.562,9,-5.698,1,0.0277,0.0966,0.0,0.245,0.382,100.033,audio_features,spotify:track:2ajOfRsIVgVO4pmjeCPIzp,https://api.spotify.com/v1/tracks/2ajOfRsIVgVO4pmjeCPIzp,https://api.spotify.com/v1/audio-analysis/2ajOfRsIVgVO4pmjeCPIzp,172755,4
4N1MFKjziFHH4IS3RYYUrU,My Love,"Route 94, Jess Glynne",0.813,0.616,8,-7.571,1,0.0495,0.000132,0.705,0.0658,0.744,119.977,audio_features,spotify:track:4N1MFKjziFHH4IS3RYYUrU,https://api.spotify.com/v1/tracks/4N1MFKjziFHH4IS3RYYUrU,https://api.spotify.com/v1/audio-analysis/4N1MFKjziFHH4IS3RYYUrU,259934,4
7fAjGeEGJzZHzGcNMHv276,love is a black hole !,Martin Luke Brown,0.88,0.429,4,-9.317,1,0.0522,0.943,0.0953,0.106,0.89,124.926,audio_features,spotify:track:7fAjGeEGJzZHzGcNMHv276,https://api.spotify.com/v1/tracks/7fAjGeEGJzZHzGcNMHv276,https://api.spotify.com/v1/audio-analysis/7fAjGeEGJzZHzGcNMHv276,209972,4
4Yv6i6vsR5RoSsuTX8Anr3,Lover (Don't Let Me Down),Palace,0.51,0.574,7,-11.302,1,0.0337,0.0401,2.6e-06,0.154,0.234,125.407,audio_features,spotify:track:4Yv6i6vsR5RoSsuTX8Anr3,https://api.spotify.com/v1/tracks/4Yv6i6vsR5RoSsuTX8Anr3,https://api.spotify.com/v1/audio-analysis/4Yv6i6vsR5RoSsuTX8Anr3,250794,4
5QVVjX0ZItqlVpEuVCM9Yg,This Love (Taylor’s Version),Taylor Swift,0.47,0.494,4,-8.672,1,0.0349,0.302,0.0,0.0672,0.0524,144.039,audio_features,spotify:track:5QVVjX0ZItqlVpEuVCM9Yg,https://api.spotify.com/v1/tracks/5QVVjX0ZItqlVpEuVCM9Yg,https://api.spotify.com/v1/audio-analysis/5QVVjX0ZItqlVpEuVCM9Yg,250100,4
1UNEuG9DYOWiikf00ayr52,Love Me Not,Ravyn Lenae,0.786,0.741,0,-6.147,1,0.0309,0.293,0.0,0.132,0.816,113.98,audio_features,spotify:track:1UNEuG9DYOWiikf00ayr52,https://api.spotify.com/v1/tracks/1UNEuG9DYOWiikf00ayr52,https://api.spotify.com/v1/audio-analysis/1UNEuG9DYOWiikf00ayr52,213461,4
3VgrSJEKBRT3xmwzpaxxEF,(Love Is Like A) Heat Wave,Martha Reeves & The Vandellas,0.514,0.624,0,-9.287,0,0.0842,0.513,0.00517,0.307,0.755,166.726,audio_features,spotify:track:3VgrSJEKBRT3xmwzpaxxEF,https://api.spotify.com/v1/tracks/3VgrSJEKBRT3xmwzpaxxEF,https://api.spotify.com/v1/audio-analysis/3VgrSJEKBRT3xmwzpaxxEF,163053,4
5le4sn0iMcnKU56bdmNzso,Everybody Loves The Sunshine,Roy Ayers Ubiquity,0.52,0.571,11,-10.326,0,0.036,0.168,5.14e-06,0.17,0.701,161.051,audio_features,spotify:track:5le4sn0iMcnKU56bdmNzso,https://api.spotify.com/v1/tracks/5le4sn0iMcnKU56bdmNzso,https://api.spotify.com/v1/audio-analysis/5le4sn0iMcnKU56bdmNzso,239667,3
49vZduMPCMnDDrl1WBxUDk,Let Me Love You,"Ariana Grande, Lil Wayne",0.527,0.435,2,-8.363,1,0.129,0.0295,0.0,0.243,0.0781,102.698,audio_features,spotify:track:49vZduMPCMnDDrl1WBxUDk,https://api.spotify.com/v1/tracks/49vZduMPCMnDDrl1WBxUDk,https://api.spotify.com/v1/audio-analysis/49vZduMPCMnDDrl1WBxUDk,223853,3
4qu63nuBpdn0qHUHuObEj1,Leave Before You Love Me (with Jonas Brothers),"Marshmello, Jonas Brothers",0.721,0.738,7,-4.77,1,0.0403,0.00226,4.41e-06,0.118,0.637,119.976,audio_features,spotify:track:4qu63nuBpdn0qHUHuObEj1,https://api.spotify.com/v1/tracks/4qu63nuBpdn0qHUHuObEj1,https://api.spotify.com/v1/audio-analysis/4qu63nuBpdn0qHUHuObEj1,154983,4
4jTVJvaZg5CftauLD2ou9F,Lovely,"Lauren Babic, Seraphim",0.313,0.564,4,-8.403,0,0.0573,0.233,4.95e-06,0.0876,0.329,115.058,audio_features,spotify:track:4jTVJvaZg5CftauLD2ou9F,https://api.spotify.com/v1/tracks/4jTVJvaZg5CftauLD2ou9F,https://api.spotify.com/v1/audio-analysis/4jTVJvaZg5CftauLD2ou9F,181043,4
7G9yE2L2bXxqaQKVL2rKAr,Lover Come Back,City and Colour,0.505,0.647,3,-4.92,1,0.0292,0.0569,0.0,0.299,0.452,137.616,audio_features,spotify:track:7G9yE2L2bXxqaQKVL2rKAr,https://api.spotify.com/v1/tracks/7G9yE2L2bXxqaQKVL2rKAr,https://api.spotify.com/v1/audio-analysis/7G9yE2L2bXxqaQKVL2rKAr,234699,4
0eRw1thpWDU7tFt6NfVU4C,Love Ridden,Fiona Apple,0.266,0.249,0,-12.908,1,0.0441,0.798,0.0,0.197,0.086,78.793,audio_features,spotify:track:0eRw1thpWDU7tFt6NfVU4C,https://api.spotify.com/v1/tracks/0eRw1thpWDU7tFt6NfVU4C,https://api.spotify.com/v1/audio-analysis/0eRw1thpWDU7tFt6NfVU4C,202160,4
5MVMARaMoclifNmBtPu0dD,Love Struck Baby,Stevie Ray Vaughan,0.548,0.874,8,-10.147,1,0.0463,0.279,0.0463,0.173,0.966,172.129,audio_features,spotify:track:5MVMARaMoclifNmBtPu0dD,https://api.spotify.com/v1/tracks/5MVMARaMoclifNmBtPu0dD,https://api.spotify.com/v1/audio-analysis/5MVMARaMoclifNmBtPu0dD,141933,4
1bzlNYUNt5dQgQgONeNWH1,Love Me,sign crushes motorist,0.521,0.0401,0,-29.923,1,0.0367,0.983,0.933,0.111,0.141,93.31,audio_features,spotify:track:1bzlNYUNt5dQgQgONeNWH1,https://api.spotify.com/v1/tracks/1bzlNYUNt5dQgQgONeNWH1,https://api.spotify.com/v1/audio-analysis/1bzlNYUNt5dQgQgONeNWH1,221562,4
4a7A1tOV3NTY8G4lDAhScO,Love & Smiles (Sped Up),"ay3demi, Keno Carter",0.696,0.127,3,-17.129,1,0.173,0.992,0.795,0.11,0.804,72.925,audio_features,spotify:track:4a7A1tOV3NTY8G4lDAhScO,https://api.spotify.com/v1/tracks/4a7A1tOV3NTY8G4lDAhScO,https://api.spotify.com/v1/audio-analysis/4a7A1tOV3NTY8G4lDAhScO,87911,4
0NaUT74rJ0NHS62fewzatU,I LOVE YOU HOE (w/ 9lives),"Odetari, 9lives",0.477,0.565,1,-8.3,1,0.0334,0.000195,0.0011,0.193,0.0399,151.928,audio_features,spotify:track:0NaUT74rJ0NHS62fewzatU,https://api.spotify.com/v1/tracks/0NaUT74rJ0NHS62fewzatU,https://api.spotify.com/v1/audio-analysis/0NaUT74rJ0NHS62fewzatU,126600,4
0HZhYMZOcUzZKSFwPOti6m,jar of hearts,Christina Perri,0.349,0.348,3,-6.142,1,0.0316,0.726,0.0,0.12,0.0886,74.541,audio_features,spotify:track:0HZhYMZOcUzZKSFwPOti6m,https://api.spotify.com/v1/tracks/0HZhYMZOcUzZKSFwPOti6m,https://api.spotify.com/v1/audio-analysis/0HZhYMZOcUzZKSFwPOti6m,246587,4
4RAOI1etsgbh5NP3T5R8rN,I Don't Love You,My Chemical Romance,0.289,0.796,0,-4.22,1,0.0494,0.00837,2.61e-05,0.202,0.33,169.835,audio_features,spotify:track:4RAOI1etsgbh5NP3T5R8rN,https://api.spotify.com/v1/tracks/4RAOI1etsgbh5NP3T5R8rN,https://api.spotify.com/v1/audio-analysis/4RAOI1etsgbh5NP3T5R8rN,238680,4
1imMjt1YGNebtrtTAprKV7,Love Again,Dua Lipa,0.659,0.667,11,-4.668,0,0.0339,0.00173,2.85e-05,0.1,0.468,115.982,audio_features,spotify:track:1imMjt1YGNebtrtTAprKV7,https://api.spotify.com/v1/tracks/1imMjt1YGNebtrtTAprKV7,https://api.spotify.com/v1/audio-analysis/1imMjt1YGNebtrtTAprKV7,258004,4
5u0MCSH2msdLurNeGXRyTJ,Love Removal Machine,The Cult,0.323,0.857,7,-6.972,1,0.109,0.00217,0.000502,0.0567,0.64,137.537,audio_features,spotify:track:5u0MCSH2msdLurNeGXRyTJ,https://api.spotify.com/v1/tracks/5u0MCSH2msdLurNeGXRyTJ,https://api.spotify.com/v1/audio-analysis/5u0MCSH2msdLurNeGXRyTJ,258907,4
4BycRneKmOs6MhYG9THsuX,Find Your Love,Drake,0.627,0.614,6,-6.006,0,0.17,0.0211,0.0,0.0286,0.758,96.038,audio_features,spotify:track:4BycRneKmOs6MhYG9THsuX,https://api.spotify.com/v1/tracks/4BycRneKmOs6MhYG9THsuX,https://api.spotify.com/v1/audio-analysis/4BycRneKmOs6MhYG9THsuX,208947,4
5CFQPPZe0t4bZWddqo5NwJ,Love Scars,J.I the Prince of N.Y,0.637,0.551,5,-8.958,0,0.752,0.0623,0.0,0.0809,0.269,128.498,audio_features,spotify:track:5CFQPPZe0t4bZWddqo5NwJ,https://api.spotify.com/v1/tracks/5CFQPPZe0t4bZWddqo5NwJ,https://api.spotify.com/v1/audio-analysis/5CFQPPZe0t4bZWddqo5NwJ,212193,5
7bLwNfeIviCy6WANVRB1Kj,No Love,YoungBoy Never Broke Again,0.708,0.735,11,-4.929,0,0.163,0.283,0.0,0.113,0.719,159.957,audio_features,spotify:track:7bLwNfeIviCy6WANVRB1Kj,https://api.spotify.com/v1/tracks/7bLwNfeIviCy6WANVRB1Kj,https://api.spotify.com/v1/audio-analysis/7bLwNfeIviCy6WANVRB1Kj,230208,4
1QZRCi2Z1DQQaR6bGAzhtN,Love Dose,Yo Yo Honey Singh,0.843,0.768,11,-4.554,0,0.117,0.256,0.0,0.614,0.662,139.998,audio_features,spotify:track:1QZRCi2Z1DQQaR6bGAzhtN,https://api.spotify.com/v1/tracks/1QZRCi2Z1DQQaR6bGAzhtN,https://api.spotify.com/v1/audio-analysis/1QZRCi2Z1DQQaR6bGAzhtN,224444,4
63bWXWGcWnRQvdS8bJWdkB,Love Again (feat. Alida),"Alok, Alida",0.636,0.822,0,-4.321,0,0.0507,0.0534,1.99e-05,0.121,0.338,127.225,audio_features,spotify:track:63bWXWGcWnRQvdS8bJWdkB,https://api.spotify.com/v1/tracks/63bWXWGcWnRQvdS8bJWdkB,https://api.spotify.com/v1/audio-analysis/63bWXWGcWnRQvdS8bJWdkB,147402,4
0z46PalheHjshVcPN0yuVx,Love Me,JMSN,0.626,0.335,10,-10.184,0,0.0437,0.228,0.0,0.783,0.444,80.521,audio_features,spotify:track:0z46PalheHjshVcPN0yuVx,https://api.spotify.com/v1/tracks/0z46PalheHjshVcPN0yuVx,https://api.spotify.com/v1/audio-analysis/0z46PalheHjshVcPN0yuVx,273010,4
3djNBlI7xOggg7pnsOLaNm,California Love - Original Version,"2Pac, Roger, Dr. Dre",0.761,0.847,7,-3.068,1,0.0417,0.0292,2.26e-06,0.39,0.765,91.519,audio_features,spotify:track:3djNBlI7xOggg7pnsOLaNm,https://api.spotify.com/v1/tracks/3djNBlI7xOggg7pnsOLaNm,https://api.spotify.com/v1/audio-analysis/3djNBlI7xOggg7pnsOLaNm,284480,4
4ilUlZEEDIoQEHNQCyufL0,Sweet Love,Myles Smith,0.729,0.571,6,-7.06,1,0.0285,0.478,0.0,0.402,0.833,91.981,audio_features,spotify:track:4ilUlZEEDIoQEHNQCyufL0,https://api.spotify.com/v1/tracks/4ilUlZEEDIoQEHNQCyufL0,https://api.spotify.com/v1/audio-analysis/4ilUlZEEDIoQEHNQCyufL0,149605,4
2hKnW3SMsVWhXoSYLXn01G,Lovegod,Sarah Kinsley,0.271,0.647,1,-7.615,1,0.0401,0.233,1.4e-05,0.113,0.163,185.867,audio_features,spotify:track:2hKnW3SMsVWhXoSYLXn01G,https://api.spotify.com/v1/tracks/2hKnW3SMsVWhXoSYLXn01G,https://api.spotify.com/v1/audio-analysis/2hKnW3SMsVWhXoSYLXn01G,188066,4
1BZG99C7Co1r6QUC3zaS59,Same Old Love,Selena Gomez,0.672,0.593,11,-4.01,0,0.0304,0.0223,0.0,0.214,0.438,98.02,audio_features,spotify:track:1BZG99C7Co1r6QUC3zaS59,https://api.spotify.com/v1/tracks/1BZG99C7Co1r6QUC3zaS59,https://api.spotify.com/v1/audio-analysis/1BZG99C7Co1r6QUC3zaS59,229080,4
057hCbfZV3NcensFMGNrXH,Love Story,O'Donel Levy,0.464,0.124,9,-17.572,0,0.0412,0.992,0.928,0.109,0.329,99.068,audio_features,spotify:track:057hCbfZV3NcensFMGNrXH,https://api.spotify.com/v1/tracks/057hCbfZV3NcensFMGNrXH,https://api.spotify.com/v1/audio-analysis/057hCbfZV3NcensFMGNrXH,129507,4
1r6e1WRXDNu06Crekl2Mbk,Lover's Cross,Jim Croce,0.715,0.247,0,-15.237,1,0.0366,0.842,0.0,0.13,0.778,120.403,audio_features,spotify:track:1r6e1WRXDNu06Crekl2Mbk,https://api.spotify.com/v1/tracks/1r6e1WRXDNu06Crekl2Mbk,https://api.spotify.com/v1/audio-analysis/1r6e1WRXDNu06Crekl2Mbk,184653,4
6uosenLUNFZtOIih5T0qfV,LOVE ATTACK,RESCENE,0.741,0.864,3,-3.395,0,0.0375,0.103,0.0,0.496,0.856,112.005,audio_features,spotify:track:6uosenLUNFZtOIih5T0qfV,https://api.spotify.com/v1/tracks/6uosenLUNFZtOIih5T0qfV,https://api.spotify.com/v1/audio-analysis/6uosenLUNFZtOIih5T0qfV,181560,4
1upAmogfao9L253WeV9Jk5,Love Is Stronger Than Pride,Victoria Monét,0.73,0.655,9,-6.254,1,0.076,0.0345,0.0814,0.136,0.333,110.012,audio_features,spotify:track:1upAmogfao9L253WeV9Jk5,https://api.spotify.com/v1/tracks/1upAmogfao9L253WeV9Jk5,https://api.spotify.com/v1/audio-analysis/1upAmogfao9L253WeV9Jk5,250454,4
2rVxsVGLFssDfM5B9BUL0K,Love So Right,Bee Gees,0.575,0.405,4,-13.346,1,0.0279,0.345,6.73e-05,0.645,0.558,80.983,audio_features,spotify:track:2rVxsVGLFssDfM5B9BUL0K,https://api.spotify.com/v1/tracks/2rVxsVGLFssDfM5B9BUL0K,https://api.spotify.com/v1/audio-analysis/2rVxsVGLFssDfM5B9BUL0K,215493,4
13Oda4GsHXzRAfquxWkrzA,Ladies Love Country Boys,Trace Adkins,0.661,0.959,7,-4.439,1,0.0408,0.0539,1.74e-05,0.381,0.96,116.284,audio_features,spotify:track:13Oda4GsHXzRAfquxWkrzA,https://api.spotify.com/v1/tracks/13Oda4GsHXzRAfquxWkrzA,https://api.spotify.com/v1/audio-analysis/13Oda4GsHXzRAfquxWkrzA,221413,4
3kiRBhGZpcjRT4hnVNo71v,Love Is The Sweetest Thing,"Eyeam, ari!",0.463,0.706,0,-4.384,1,0.0274,0.035,1.03e-06,0.117,0.546,72.508,audio_features,spotify:track:3kiRBhGZpcjRT4hnVNo71v,https://api.spotify.com/v1/tracks/3kiRBhGZpcjRT4hnVNo71v,https://api.spotify.com/v1/audio-analysis/3kiRBhGZpcjRT4hnVNo71v,260389,4
04CyO54TZk5tEylFg2Df41,Love Is Madness (feat. Halsey),"Thirty Seconds To Mars, Halsey",0.382,0.675,0,-6.56,1,0.0441,0.0128,0.000246,0.219,0.449,106.171,audio_features,spotify:track:04CyO54TZk5tEylFg2Df41,https://api.spotify.com/v1/tracks/04CyO54TZk5tEylFg2Df41,https://api.spotify.com/v1/audio-analysis/04CyO54TZk5tEylFg2Df41,234867,1
5A0M6B0RBSXSNWv0wcppZ9,I DON'T LOVE YOU ANYMORE,"Tyler, The Creator",0.638,0.522,8,-9.814,1,0.0932,0.352,0.0663,0.165,0.584,142.952,audio_features,spotify:track:5A0M6B0RBSXSNWv0wcppZ9,https://api.spotify.com/v1/tracks/5A0M6B0RBSXSNWv0wcppZ9,https://api.spotify.com/v1/audio-analysis/5A0M6B0RBSXSNWv0wcppZ9,161200,4
6bCRq6dymqY47l4uEjS0Pc,Love Love,"Two Friends, Ferris",0.702,0.711,8,-5.658,1,0.0456,0.0891,0.0,0.134,0.69,122.017,audio_features,spotify:track:6bCRq6dymqY47l4uEjS0Pc,https://api.spotify.com/v1/tracks/6bCRq6dymqY47l4uEjS0Pc,https://api.spotify.com/v1/audio-analysis/6bCRq6dymqY47l4uEjS0Pc,160451,4
6YNdJX3lhmo0u8j293HaAM,Perfectly Loved,"Rachael Lampa, TobyMac",0.505,0.51,9,-5.986,1,0.0347,0.806,0.0,0.344,0.369,167.939,audio_features,spotify:track:6YNdJX3lhmo0u8j293HaAM,https://api.spotify.com/v1/tracks/6YNdJX3lhmo0u8j293HaAM,https://api.spotify.com/v1/audio-analysis/6YNdJX3lhmo0u8j293HaAM,203683,3
6wVViUl2xSRoDK2T7dMZbR,Bizarre Love Triangle,New Order,0.613,0.885,10,-7.463,1,0.052,0.0804,0.746,0.0997,0.919,118.506,audio_features,spotify:track:6wVViUl2xSRoDK2T7dMZbR,https://api.spotify.com/v1/tracks/6wVViUl2xSRoDK2T7dMZbR,https://api.spotify.com/v1/audio-analysis/6wVViUl2xSRoDK2T7dMZbR,263213,4
1j2LuIf7mv15ZVug1Xy5qz,Your Love Is King,Sade,0.742,0.42,9,-6.797,1,0.031,0.562,4.12e-05,0.0402,0.594,134.624,audio_features,spotify:track:1j2LuIf7mv15ZVug1Xy5qz,https://api.spotify.com/v1/tracks/1j2LuIf7mv15ZVug1Xy5qz,https://api.spotify.com/v1/audio-analysis/1j2LuIf7mv15ZVug1Xy5qz,219427,3
35k31HZI4z9PbBOioaI4dZ,Working for the Weekend,Loverboy,0.515,0.766,7,-12.768,1,0.0343,0.0249,0.00103,0.455,0.774,146.911,audio_features,spotify:track:35k31HZI4z9PbBOioaI4dZ,https://api.spotify.com/v1/tracks/35k31HZI4z9PbBOioaI4dZ,https://api.spotify.com/v1/audio-analysis/35k31HZI4z9PbBOioaI4dZ,221000,4
4d1CG5ei1E2vGbvmgf5KKv,This Love (Taylor’s Version),Taylor Swift,0.47,0.494,4,-8.672,1,0.0349,0.302,0.0,0.0672,0.0524,144.039,audio_features,spotify:track:4d1CG5ei1E2vGbvmgf5KKv,https://api.spotify.com/v1/tracks/4d1CG5ei1E2vGbvmgf5KKv,https://api.spotify.com/v1/audio-analysis/4d1CG5ei1E2vGbvmgf5KKv,250100,4
36y5E5cxFbz6xU8UqT7Iv7,Love Myself,Olivia O'Brien,0.656,0.619,2,-5.702,1,0.0405,0.602,0.0,0.0866,0.471,99.999,audio_features,spotify:track:36y5E5cxFbz6xU8UqT7Iv7,https://api.spotify.com/v1/tracks/36y5E5cxFbz6xU8UqT7Iv7,https://api.spotify.com/v1/audio-analysis/36y5E5cxFbz6xU8UqT7Iv7,213960,4
6Bj0sk40N436vvBwvQhgHT,Love Don't Cost A Thing,"TWOPILOTS, AALLAR",0.718,0.88,2,-4.812,0,0.109,0.213,4.43e-06,0.126,0.559,108.012,audio_features,spotify:track:6Bj0sk40N436vvBwvQhgHT,https://api.spotify.com/v1/tracks/6Bj0sk40N436vvBwvQhgHT,https://api.spotify.com/v1/audio-analysis/6Bj0sk40N436vvBwvQhgHT,162778,4
2PpruBYCo4H7WOBJ7Q2EwM,Hey Ya!,Outkast,0.727,0.974,4,-2.261,0,0.0664,0.103,0.000532,0.174,0.965,79.526,audio_features,spotify:track:2PpruBYCo4H7WOBJ7Q2EwM,https://api.spotify.com/v1/tracks/2PpruBYCo4H7WOBJ7Q2EwM,https://api.spotify.com/v1/audio-analysis/2PpruBYCo4H7WOBJ7Q2EwM,235213,4
0KOCCyZ2P4rBaPBtnS09i9,Lovers' Oath,"Yu-Peng Chen, HOYO-MiX",0.348,0.174,11,-17.901,1,0.0358,0.753,0.857,0.253,0.0692,71.579,audio_features,spotify:track:0KOCCyZ2P4rBaPBtnS09i9,https://api.spotify.com/v1/tracks/0KOCCyZ2P4rBaPBtnS09i9,https://api.spotify.com/v1/audio-analysis/0KOCCyZ2P4rBaPBtnS09i9,79611,4
65vdMBskhx3akkG9vQlSH1,And I Love Her - Remastered 2009,The Beatles,0.767,0.331,1,-10.777,0,0.0337,0.64,0.0,0.0681,0.636,113.312,audio_features,spotify:track:65vdMBskhx3akkG9vQlSH1,https://api.spotify.com/v1/tracks/65vdMBskhx3akkG9vQlSH1,https://api.spotify.com/v1/audio-analysis/65vdMBskhx3akkG9vQlSH1,149693,4
7fSKE9J3udo8zpq1ceYTEa,Love In The Sky,The Weeknd,0.645,0.736,9,-6.862,0,0.0514,0.16,0.000156,0.6,0.347,115.03,audio_features,spotify:track:7fSKE9J3udo8zpq1ceYTEa,https://api.spotify.com/v1/tracks/7fSKE9J3udo8zpq1ceYTEa,https://api.spotify.com/v1/audio-analysis/7fSKE9J3udo8zpq1ceYTEa,267920,4
6caicvI8Wgrx0V94238NMg,Lovesick,Mariah the Scientist,0.514,0.47,7,-9.257,0,0.0466,0.606,0.0,0.122,0.18,120.002,audio_features,spotify:track:6caicvI8Wgrx0V94238NMg,https://api.spotify.com/v1/tracks/6caicvI8Wgrx0V94238NMg,https://api.spotify.com/v1/audio-analysis/6caicvI8Wgrx0V94238NMg,173604,4
39SyB2NWiRlMtcKrI2rr4k,The Love You Save,The Jackson 5,0.761,0.745,0,-8.509,1,0.0434,0.362,0.0,0.156,0.921,113.725,audio_features,spotify:track:39SyB2NWiRlMtcKrI2rr4k,https://api.spotify.com/v1/tracks/39SyB2NWiRlMtcKrI2rr4k,https://api.spotify.com/v1/audio-analysis/39SyB2NWiRlMtcKrI2rr4k,179307,4
6lTwy0Ri81LRujvv5mEHTg,Love is...,Toosii,0.559,0.418,2,-10.762,1,0.504,0.217,0.0,0.149,0.107,81.777,audio_features,spotify:track:6lTwy0Ri81LRujvv5mEHTg,https://api.spotify.com/v1/tracks/6lTwy0Ri81LRujvv5mEHTg,https://api.spotify.com/v1/audio-analysis/6lTwy0Ri81LRujvv5mEHTg,230017,4
6GsP3uMCd0Dn5T37C93waZ,Sick Love,Red Hot Chili Peppers,0.591,0.794,4,-5.935,0,0.069,0.183,0.0,0.292,0.875,147.974,audio_features,spotify:track:6GsP3uMCd0Dn5T37C93waZ,https://api.spotify.com/v1/tracks/6GsP3uMCd0Dn5T37C93waZ,https://api.spotify.com/v1/audio-analysis/6GsP3uMCd0Dn5T37C93waZ,221440,4
4dYODiAYvJHWQJtNganYCY,Love Again,BAEKHYUN,0.684,0.595,4,-5.423,0,0.0364,0.286,8.55e-06,0.106,0.564,95.059,audio_features,spotify:track:4dYODiAYvJHWQJtNganYCY,https://api.spotify.com/v1/tracks/4dYODiAYvJHWQJtNganYCY,https://api.spotify.com/v1/audio-analysis/4dYODiAYvJHWQJtNganYCY,205293,4
7gG1zqIVyFeowQEo4iZiAd,Loved By You,Riley Clemmons,0.407,0.628,10,-6.073,1,0.0339,0.285,0.0438,0.16,0.357,186.05,audio_features,spotify:track:7gG1zqIVyFeowQEo4iZiAd,https://api.spotify.com/v1/tracks/7gG1zqIVyFeowQEo4iZiAd,https://api.spotify.com/v1/audio-analysis/7gG1zqIVyFeowQEo4iZiAd,183558,4
